camera,file,plank
15,2017-03-23T20:15:45.jpg,1.0
15,2017-03-17T16:16:21.jpg,1.0
15,2017-04-15T07:39:36.jpg,1.0
15,2017-03-30T15:14:42.jpg,1.0
15,2017-04-18T18:26:46.jpg,1.0
15,2017-03-14T17:40:15.jpg,1.0
15,2017-04-15T06:37:50.jpg,1.0
15,2017-03-13T16:37:32.jpg,1.0
15,2017-03-17T13:20:53.jpg,1.0
15,2017-03-19T22:16:34.jpg,1.0
15,2017-03-20T18:07:47.jpg,1.0
15,2017-04-09T14:21:20.jpg,1.0
15,2017-03-17T08:20:33.jpg,1.0
15,2017-03-19T06:29:31.jpg,1.0
15,2017-03-17T16:36:42.jpg,1.0
15,2017-04-10T15:13:16.jpg,1.0
15,2017-03-17T17:48:13.jpg,1.0
15,2017-03-14T16:40:16.jpg,1.0
15,2017-03-20T17:26:36.jpg,1.0
15,2017-03-20T17:05:05.jpg,1.0
15,2017-02-25T17:01:58.jpg,0.0
15,2017-03-15T17:48:19.jpg,1.0
15,2017-04-10T17:22:48.jpg,1.0
15,2017-04-16T17:47:37.jpg,1.0
15,2017-03-02T09:02:08.jpg,1.0
15,2017-04-05T11:31:59.jpg,1.0
15,2017-04-18T14:49:52.jpg,1.0
15,2017-04-15T07:39:37.jpg,1.0
15,2017-04-10T16:11:15.jpg,1.0
15,2017-04-07T18:40:05.jpg,1.0
15,2017-03-30T15:19:57.jpg,1.0
15,2017-04-18T09:25:18.jpg,1.0
15,2017-04-07T17:47:39.jpg,1.0
15,2017-04-06T13:00:50.jpg,1.0
15,2017-04-08T11:30:37.jpg,1.0
15,2017-04-05T11:27:45.jpg,1.0
15,2017-04-19T11:32:48.jpg,1.0
15,2017-03-23T06:20:43.jpg,1.0
15,2017-04-15T11:35:51.jpg,1.0
15,2017-04-17T23:19:22.jpg,1.0
15,2017-04-03T22:15:19.jpg,1.0
15,2017-03-14T15:22:31.jpg,1.0
15,2017-03-14T16:04:27.jpg,1.0
15,2017-04-07T18:25:51.jpg,1.0
15,2017-04-14T09:37:03.jpg,1.0
15,2017-04-18T12:49:18.jpg,1.0
15,2017-03-13T14:42:22.jpg,1.0
15,2017-04-06T01:29:19.jpg,1.0
15,2017-04-05T18:17:25.jpg,1.0
15,2017-04-07T12:13:39.jpg,1.0
15,2017-03-20T14:59:37.jpg,1.0
15,2017-03-24T17:17:17.jpg,1.0
15,2017-04-02T02:01:48.jpg,1.0
15,2017-03-11T17:33:15.jpg,1.0
15,2017-03-30T11:48:35.jpg,1.0
15,2017-03-31T17:47:09.jpg,1.0
15,2017-04-02T10:16:52.jpg,1.0
15,2017-04-06T18:21:29.jpg,1.0
15,2017-04-10T15:41:59.jpg,1.0
15,2017-04-11T03:59:59.jpg,1.0
15,2017-03-13T17:55:41.jpg,1.0
15,2017-04-12T07:33:08.jpg,1.0
15,2017-03-19T17:53:03.jpg,1.0
15,2017-03-16T17:36:37.jpg,1.0
15,2017-02-25T17:03:16.jpg,1.0
15,2017-04-05T12:29:15.jpg,1.0
15,2017-04-04T18:05:24.jpg,1.0
15,2017-03-17T16:23:27.jpg,1.0
15,2017-04-09T18:02:24.jpg,1.0
15,2017-03-31T15:12:38.jpg,1.0
15,2017-03-30T16:14:54.jpg,1.0
15,2017-03-16T18:13:10.jpg,1.0
15,2017-03-31T18:03:56.jpg,1.0
15,2017-03-13T15:03:06.jpg,1.0
15,2017-03-27T17:45:45.jpg,1.0
15,2017-04-08T16:07:44.jpg,1.0
15,2017-03-28T08:11:36.jpg,1.0
15,2017-04-05T12:43:43.jpg,1.0
15,2017-04-16T19:09:22.jpg,1.0
15,2017-04-13T07:31:22.jpg,1.0
15,2017-03-05T13:00:54.jpg,1.0
15,2017-03-20T17:15:27.jpg,1.0
15,2017-04-15T16:30:39.jpg,1.0
15,2017-03-11T17:01:45.jpg,1.0
15,2017-03-14T17:23:20.jpg,1.0
15,2017-04-08T18:02:32.jpg,1.0
15,2017-04-12T07:12:12.jpg,1.0
15,2017-04-09T15:36:33.jpg,1.0
15,2017-04-15T06:37:25.jpg,1.0
15,2017-04-06T17:32:38.jpg,1.0
15,2017-04-05T17:40:59.jpg,1.0
15,2017-03-14T16:13:50.jpg,1.0
15,2017-03-28T15:25:36.jpg,1.0
15,2017-03-17T16:42:31.jpg,1.0
15,2017-03-03T00:45:25.jpg,1.0
15,2017-04-06T16:48:11.jpg,1.0
15,2017-03-22T16:48:35.jpg,1.0
15,2017-03-10T16:10:14.jpg,1.0
15,2017-04-18T09:40:08.jpg,1.0
15,2017-03-23T04:58:53.jpg,1.0
15,2017-04-09T10:26:18.jpg,1.0
15,2017-03-16T17:00:52.jpg,1.0
15,2017-03-27T18:13:39.jpg,1.0
15,2017-03-22T13:12:09.jpg,1.0
15,2017-04-13T14:07:41.jpg,1.0
15,2017-02-25T17:43:00.jpg,1.0
15,2017-04-19T09:41:29.jpg,1.0
15,2017-04-10T15:20:06.jpg,1.0
15,2017-03-10T16:00:13.jpg,1.0
15,2017-03-15T17:20:56.jpg,1.0
15,2017-03-30T02:43:27.jpg,1.0
15,2017-03-22T13:50:12.jpg,1.0
15,2017-03-20T20:10:41.jpg,1.0
15,2017-03-13T17:08:39.jpg,1.0
15,2017-04-05T14:54:58.jpg,1.0
15,2017-04-04T18:12:02.jpg,1.0
15,2017-04-18T08:43:18.jpg,1.0
15,2017-04-19T11:21:54.jpg,1.0
15,2017-03-17T21:37:55.jpg,1.0
15,2017-03-13T14:42:19.jpg,1.0
15,2017-03-14T17:20:40.jpg,1.0
15,2017-03-28T18:21:25.jpg,1.0
15,2017-04-15T06:37:30.jpg,1.0
15,2017-02-27T22:40:34.jpg,1.0
15,2017-04-16T17:59:50.jpg,1.0
15,2017-03-20T18:14:46.jpg,1.0
15,2017-04-13T12:14:29.jpg,1.0
15,2017-04-13T15:24:50.jpg,1.0
15,2017-04-08T13:57:38.jpg,1.0
15,2017-04-19T10:06:22.jpg,1.0
15,2017-03-29T17:25:25.jpg,1.0
15,2017-03-13T18:07:43.jpg,1.0
15,2017-03-14T17:22:19.jpg,1.0
15,2017-04-19T23:54:43.jpg,0.0
15,2017-03-30T02:44:13.jpg,1.0
15,2017-04-06T12:23:41.jpg,1.0
15,2017-02-25T17:34:20.jpg,1.0
15,2017-04-13T14:03:18.jpg,1.0
15,2017-04-05T16:22:07.jpg,1.0
15,2017-03-14T16:30:18.jpg,1.0
15,2017-03-02T01:01:47.jpg,1.0
15,2017-03-16T17:26:44.jpg,1.0
15,2017-04-06T12:30:23.jpg,1.0
15,2017-03-27T17:09:44.jpg,1.0
15,2017-04-10T13:41:30.jpg,1.0
15,2017-03-15T17:45:09.jpg,1.0
15,2017-03-20T16:40:46.jpg,1.0
15,2017-03-05T08:34:31.jpg,1.0
15,2017-03-13T14:42:55.jpg,1.0
15,2017-03-16T17:14:20.jpg,1.0
15,2017-03-30T14:47:22.jpg,1.0
15,2017-03-20T17:52:45.jpg,1.0
15,2017-02-26T17:55:18.jpg,1.0
15,2017-03-27T18:15:45.jpg,1.0
15,2017-04-13T07:14:20.jpg,1.0
15,2017-04-19T12:41:27.jpg,1.0
15,2017-03-02T15:42:57.jpg,1.0
15,2017-02-27T15:03:09.jpg,1.0
15,2017-03-11T16:52:18.jpg,1.0
15,2017-03-17T16:58:52.jpg,1.0
15,2017-04-10T14:43:10.jpg,1.0
15,2017-04-10T23:41:53.jpg,1.0
15,2017-03-15T13:11:47.jpg,1.0
15,2017-02-25T17:34:44.jpg,1.0
15,2017-04-15T18:51:40.jpg,1.0
15,2017-03-27T20:27:57.jpg,1.0
15,2017-03-28T22:38:23.jpg,1.0
15,2017-03-20T13:48:17.jpg,1.0
15,2017-03-29T10:43:15.jpg,1.0
15,2017-03-23T20:04:40.jpg,1.0
15,2017-03-14T16:04:26.jpg,1.0
15,2017-03-17T16:11:39.jpg,1.0
15,2017-03-15T16:19:25.jpg,1.0
15,2017-04-10T15:51:35.jpg,1.0
15,2017-03-27T15:09:41.jpg,1.0
15,2017-03-30T18:02:02.jpg,1.0
15,2017-03-09T17:28:21.jpg,1.0
15,2017-04-13T16:12:27.jpg,1.0
15,2017-04-12T18:40:32.jpg,1.0
15,2017-03-18T23:12:04.jpg,1.0
15,2017-04-13T06:43:49.jpg,1.0
15,2017-04-18T17:41:47.jpg,1.0
15,2017-02-27T17:17:07.jpg,1.0
15,2017-04-06T14:01:47.jpg,1.0
15,2017-02-25T17:31:32.jpg,1.0
15,2017-03-02T15:15:07.jpg,1.0
15,2017-03-16T16:28:00.jpg,1.0
15,2017-03-31T02:08:12.jpg,1.0
15,2017-03-18T23:11:48.jpg,1.0
15,2017-04-11T14:52:04.jpg,1.0
15,2017-03-19T17:58:51.jpg,1.0
15,2017-03-13T16:59:24.jpg,1.0
15,2017-03-29T17:17:26.jpg,1.0
15,2017-03-17T17:05:09.jpg,1.0
15,2017-03-04T22:30:36.jpg,1.0
15,2017-03-31T18:27:57.jpg,1.0
15,2017-04-06T02:06:02.jpg,1.0
15,2017-03-13T18:11:23.jpg,1.0
15,2017-03-28T12:30:20.jpg,1.0
15,2017-04-13T07:27:28.jpg,1.0
15,2017-03-30T17:37:05.jpg,1.0
15,2017-04-03T10:18:45.jpg,1.0
15,2017-03-13T17:19:14.jpg,1.0
15,2017-04-07T18:19:31.jpg,1.0
15,2017-04-05T18:11:19.jpg,1.0
15,2017-03-31T14:39:38.jpg,1.0
15,2017-03-15T16:50:55.jpg,1.0
15,2017-03-15T19:30:38.jpg,1.0
15,2017-04-05T15:17:38.jpg,1.0
15,2017-03-21T15:44:10.jpg,1.0
15,2017-03-11T16:52:16.jpg,1.0
15,2017-04-18T11:16:24.jpg,1.0
15,2017-04-07T17:51:06.jpg,1.0
15,2017-04-06T17:40:30.jpg,1.0
15,2017-03-23T00:28:39.jpg,1.0
15,2017-04-07T15:34:51.jpg,1.0
15,2017-04-18T18:26:29.jpg,1.0
15,2017-03-18T23:11:46.jpg,1.0
15,2017-04-18T01:01:28.jpg,1.0
15,2017-04-12T15:40:14.jpg,1.0
15,2017-04-13T16:41:35.jpg,1.0
15,2017-03-15T15:46:00.jpg,1.0
15,2017-04-07T17:37:07.jpg,1.0
15,2017-02-25T17:10:02.jpg,1.0
15,2017-03-17T17:11:49.jpg,1.0
15,2017-03-20T01:24:02.jpg,1.0
15,2017-04-08T16:22:25.jpg,1.0
15,2017-04-05T18:09:57.jpg,1.0
15,2017-03-23T17:11:44.jpg,1.0
15,2017-03-10T16:49:02.jpg,1.0
15,2017-03-23T15:45:15.jpg,1.0
15,2017-04-08T18:04:39.jpg,1.0
15,2017-04-02T01:15:28.jpg,1.0
15,2017-03-20T17:48:07.jpg,1.0
15,2017-03-14T18:12:38.jpg,1.0
15,2017-03-25T09:49:09.jpg,1.0
15,2017-02-25T17:36:41.jpg,1.0
15,2017-03-16T16:58:40.jpg,1.0
15,2017-04-03T12:40:45.jpg,1.0
15,2017-03-19T21:24:55.jpg,1.0
15,2017-03-15T16:34:32.jpg,1.0
15,2017-03-14T16:30:31.jpg,1.0
15,2017-04-06T16:51:04.jpg,1.0
15,2017-03-22T09:22:17.jpg,1.0
15,2017-03-20T15:09:52.jpg,1.0
15,2017-03-14T16:59:59.jpg,1.0
15,2017-04-08T13:34:40.jpg,1.0
15,2017-04-08T13:49:40.jpg,1.0
15,2017-04-09T09:04:47.jpg,1.0
15,2017-03-10T16:05:20.jpg,1.0
15,2017-03-29T17:30:08.jpg,1.0
15,2017-04-12T18:40:50.jpg,1.0
15,2017-03-17T08:41:27.jpg,1.0
15,2017-03-20T17:13:56.jpg,1.0
15,2017-04-17T14:13:20.jpg,1.0
15,2017-03-17T15:20:03.jpg,1.0
15,2017-03-24T06:27:24.jpg,1.0
15,2017-04-07T18:35:11.jpg,1.0
15,2017-03-10T17:01:12.jpg,1.0
15,2017-03-10T15:46:39.jpg,1.0
15,2017-03-20T17:41:02.jpg,1.0
15,2017-03-20T17:32:42.jpg,1.0
15,2017-04-08T18:21:28.jpg,1.0
15,2017-03-19T17:59:33.jpg,1.0
15,2017-03-15T17:09:22.jpg,1.0
15,2017-04-19T09:41:25.jpg,1.0
15,2017-03-19T17:40:32.jpg,1.0
15,2017-03-29T17:57:02.jpg,1.0
15,2017-04-07T17:23:17.jpg,1.0
15,2017-04-13T05:45:43.jpg,1.0
15,2017-03-06T13:28:20.jpg,0.0
15,2017-04-11T04:13:42.jpg,1.0
15,2017-04-08T12:40:39.jpg,1.0
15,2017-03-16T12:41:56.jpg,1.0
15,2017-03-17T21:43:10.jpg,1.0
15,2017-04-02T01:15:03.jpg,1.0
15,2017-03-28T16:57:47.jpg,1.0
15,2017-04-02T20:19:29.jpg,1.0
15,2017-04-06T13:11:57.jpg,1.0
15,2017-04-06T21:34:05.jpg,1.0
15,2017-04-13T18:35:32.jpg,1.0
15,2017-04-12T15:45:26.jpg,1.0
15,2017-03-29T15:47:52.jpg,1.0
15,2017-04-10T07:24:11.jpg,1.0
15,2017-03-15T17:38:54.jpg,1.0
15,2017-04-17T21:27:02.jpg,1.0
15,2017-03-15T17:23:11.jpg,1.0
15,2017-03-22T20:51:21.jpg,1.0
15,2017-04-12T14:55:42.jpg,1.0
15,2017-03-13T17:16:23.jpg,1.0
15,2017-04-12T16:42:02.jpg,1.0
15,2017-03-14T17:19:42.jpg,1.0
15,2017-04-11T14:42:17.jpg,1.0
15,2017-03-21T08:40:15.jpg,1.0
15,2017-04-06T18:36:23.jpg,1.0
15,2017-04-07T18:35:09.jpg,1.0
15,2017-04-19T09:47:11.jpg,1.0
15,2017-03-15T17:28:30.jpg,1.0
15,2017-03-20T07:40:41.jpg,1.0
15,2017-03-17T16:13:59.jpg,1.0
15,2017-03-31T18:16:56.jpg,1.0
15,2017-03-25T16:02:06.jpg,1.0
15,2017-03-27T00:41:02.jpg,1.0
15,2017-04-09T13:24:37.jpg,1.0
15,2017-03-13T15:36:28.jpg,1.0
15,2017-04-10T18:26:45.jpg,1.0
15,2017-02-27T16:14:06.jpg,1.0
15,2017-04-06T17:43:26.jpg,1.0
15,2017-03-20T17:41:03.jpg,1.0
15,2017-03-17T15:18:13.jpg,1.0
15,2017-04-05T15:42:10.jpg,1.0
15,2017-03-22T08:39:39.jpg,1.0
15,2017-03-22T20:47:38.jpg,1.0
15,2017-03-20T17:46:21.jpg,1.0
15,2017-03-15T18:09:32.jpg,1.0
15,2017-04-06T18:24:45.jpg,1.0
15,2017-03-27T19:51:34.jpg,1.0
15,2017-03-31T18:10:33.jpg,1.0
15,2017-04-13T10:32:59.jpg,1.0
15,2017-03-20T18:00:58.jpg,1.0
15,2017-03-30T12:47:33.jpg,1.0
15,2017-04-07T15:25:05.jpg,1.0
15,2017-04-15T06:28:44.jpg,1.0
15,2017-03-16T16:12:56.jpg,1.0
15,2017-04-18T11:06:36.jpg,1.0
15,2017-03-20T18:18:43.jpg,1.0
15,2017-03-01T21:30:36.jpg,1.0
15,2017-03-22T07:36:10.jpg,1.0
15,2017-04-05T18:07:26.jpg,1.0
15,2017-04-10T17:19:00.jpg,1.0
15,2017-04-06T18:12:41.jpg,1.0
15,2017-04-18T18:18:37.jpg,1.0
15,2017-02-27T11:45:31.jpg,1.0
15,2017-04-06T18:32:28.jpg,1.0
15,2017-04-05T02:49:49.jpg,1.0
15,2017-03-14T14:10:47.jpg,1.0
15,2017-04-10T13:32:32.jpg,1.0
15,2017-03-13T17:57:11.jpg,1.0
15,2017-03-20T17:49:24.jpg,1.0
15,2017-04-13T18:38:56.jpg,1.0
15,2017-04-12T04:43:57.jpg,1.0
15,2017-03-15T18:03:55.jpg,1.0
15,2017-03-15T16:46:06.jpg,1.0
15,2017-03-22T21:46:48.jpg,1.0
15,2017-04-08T17:54:54.jpg,1.0
15,2017-03-16T10:55:23.jpg,1.0
15,2017-04-10T10:06:51.jpg,1.0
15,2017-03-15T18:12:20.jpg,1.0
15,2017-03-13T14:43:55.jpg,1.0
15,2017-03-23T06:05:59.jpg,1.0
15,2017-04-14T17:15:16.jpg,1.0
15,2017-03-16T16:53:17.jpg,1.0
15,2017-03-14T16:45:35.jpg,1.0
15,2017-03-17T15:04:55.jpg,1.0
15,2017-03-15T16:22:22.jpg,1.0
15,2017-03-13T17:14:41.jpg,1.0
15,2017-04-20T08:20:10.jpg,1.0
15,2017-04-07T17:12:11.jpg,1.0
15,2017-03-28T14:13:52.jpg,1.0
15,2017-03-13T17:40:30.jpg,1.0
15,2017-03-21T14:20:05.jpg,1.0
15,2017-02-28T13:54:40.jpg,1.0
15,2017-03-01T22:18:50.jpg,1.0
15,2017-03-31T15:41:58.jpg,1.0
15,2017-03-29T17:56:29.jpg,1.0
15,2017-03-16T17:48:58.jpg,1.0
15,2017-04-07T13:42:22.jpg,1.0
15,2017-03-17T14:38:00.jpg,1.0
15,2017-03-25T00:24:15.jpg,1.0
15,2017-04-08T04:36:59.jpg,1.0
15,2017-03-30T18:18:42.jpg,1.0
15,2017-04-10T14:18:35.jpg,1.0
15,2017-03-14T23:31:31.jpg,1.0
15,2017-03-13T17:48:51.jpg,1.0
15,2017-04-08T07:15:56.jpg,1.0
15,2017-03-10T18:08:00.jpg,1.0
15,2017-04-07T16:43:15.jpg,1.0
15,2017-03-20T18:04:35.jpg,1.0
15,2017-03-31T08:12:07.jpg,1.0
15,2017-03-14T15:56:30.jpg,1.0
15,2017-02-27T15:12:28.jpg,1.0
15,2017-03-29T17:37:12.jpg,1.0
15,2017-03-17T10:25:21.jpg,1.0
15,2017-04-13T16:49:31.jpg,1.0
15,2017-03-31T18:03:55.jpg,1.0
15,2017-04-04T18:23:13.jpg,1.0
15,2017-04-18T09:25:30.jpg,1.0
15,2017-04-05T15:15:09.jpg,1.0
15,2017-04-14T17:47:21.jpg,1.0
15,2017-02-26T17:48:15.jpg,1.0
15,2017-04-19T21:24:11.jpg,1.0
15,2017-04-07T18:20:16.jpg,1.0
15,2017-03-13T17:14:56.jpg,1.0
15,2017-04-13T13:43:43.jpg,1.0
15,2017-04-05T17:19:48.jpg,1.0
15,2017-04-07T16:03:25.jpg,1.0
15,2017-04-13T10:52:33.jpg,1.0
15,2017-04-11T04:13:52.jpg,1.0
15,2017-03-15T18:02:03.jpg,1.0
15,2017-03-29T17:14:51.jpg,1.0
15,2017-04-19T09:39:38.jpg,1.0
15,2017-04-11T16:08:45.jpg,1.0
15,2017-04-14T14:02:16.jpg,1.0
15,2017-03-30T16:57:35.jpg,1.0
15,2017-04-10T18:12:50.jpg,1.0
15,2017-02-26T17:46:48.jpg,1.0
15,2017-04-13T10:56:59.jpg,1.0
15,2017-04-07T17:34:25.jpg,1.0
15,2017-04-12T16:42:04.jpg,1.0
15,2017-03-31T01:40:34.jpg,1.0
15,2017-03-15T16:43:59.jpg,1.0
15,2017-03-29T18:25:47.jpg,1.0
15,2017-02-25T17:02:00.jpg,1.0
15,2017-03-19T17:12:29.jpg,1.0
15,2017-04-04T18:13:05.jpg,1.0
15,2017-04-01T12:55:20.jpg,1.0
15,2017-04-12T18:00:32.jpg,1.0
15,2017-04-11T18:10:18.jpg,1.0
15,2017-02-26T13:14:21.jpg,1.0
15,2017-04-18T13:06:13.jpg,1.0
15,2017-03-22T22:58:14.jpg,1.0
15,2017-04-02T02:42:50.jpg,1.0
15,2017-03-21T08:20:30.jpg,1.0
15,2017-04-11T15:33:39.jpg,1.0
15,2017-04-19T19:57:08.jpg,1.0
15,2017-03-22T11:38:32.jpg,1.0
15,2017-03-23T18:41:16.jpg,1.0
15,2017-04-18T15:23:39.jpg,1.0
15,2017-03-14T16:51:25.jpg,1.0
15,2017-04-07T17:11:12.jpg,1.0
15,2017-03-10T17:16:09.jpg,1.0
15,2017-03-05T11:08:25.jpg,1.0
15,2017-03-19T22:36:33.jpg,1.0
15,2017-03-16T18:16:52.jpg,1.0
15,2017-03-20T17:05:56.jpg,1.0
15,2017-03-16T18:06:54.jpg,1.0
15,2017-04-05T16:21:33.jpg,1.0
15,2017-03-05T02:23:36.jpg,1.0
15,2017-03-15T16:33:59.jpg,1.0
15,2017-03-20T13:47:36.jpg,1.0
15,2017-04-08T12:39:16.jpg,1.0
15,2017-03-14T16:26:58.jpg,1.0
15,2017-03-29T21:31:21.jpg,1.0
15,2017-03-16T16:37:40.jpg,1.0
15,2017-03-30T21:54:09.jpg,1.0
15,2017-04-17T15:53:28.jpg,1.0
15,2017-03-18T23:11:36.jpg,1.0
15,2017-03-30T18:21:57.jpg,1.0
15,2017-03-02T15:18:26.jpg,1.0
15,2017-04-03T05:00:32.jpg,1.0
15,2017-04-06T18:17:23.jpg,1.0
15,2017-02-27T16:23:16.jpg,1.0
15,2017-04-06T11:23:43.jpg,1.0
15,2017-02-28T08:13:13.jpg,1.0
15,2017-04-07T15:39:48.jpg,1.0
15,2017-04-18T12:19:48.jpg,1.0
15,2017-04-05T17:33:04.jpg,1.0
15,2017-04-02T13:50:15.jpg,1.0
15,2017-03-29T15:42:10.jpg,1.0
15,2017-03-13T17:23:46.jpg,1.0
15,2017-03-22T12:16:51.jpg,1.0
15,2017-02-25T17:43:27.jpg,1.0
15,2017-03-14T15:43:08.jpg,1.0
15,2017-03-15T17:00:41.jpg,1.0
15,2017-03-30T15:50:18.jpg,1.0
15,2017-03-17T16:23:02.jpg,1.0
15,2017-03-14T12:40:12.jpg,1.0
15,2017-04-08T16:07:22.jpg,1.0
15,2017-03-20T17:21:40.jpg,1.0
15,2017-03-25T00:41:06.jpg,1.0
15,2017-04-11T01:26:43.jpg,1.0
15,2017-03-25T09:15:32.jpg,1.0
15,2017-03-29T17:30:51.jpg,1.0
15,2017-03-31T18:28:11.jpg,1.0
15,2017-04-15T07:07:54.jpg,1.0
15,2017-03-09T19:06:58.jpg,1.0
15,2017-03-15T18:01:07.jpg,1.0
15,2017-03-17T08:37:50.jpg,1.0
15,2017-03-10T13:45:47.jpg,1.0
15,2017-04-13T12:51:30.jpg,1.0
15,2017-04-06T15:13:55.jpg,1.0
15,2017-03-29T17:47:31.jpg,1.0
15,2017-03-13T18:04:24.jpg,1.0
15,2017-03-13T16:59:26.jpg,1.0
15,2017-04-10T13:40:14.jpg,1.0
15,2017-04-17T23:19:23.jpg,1.0
15,2017-04-03T13:54:24.jpg,1.0
15,2017-04-06T07:21:23.jpg,1.0
15,2017-03-18T14:51:25.jpg,1.0
15,2017-04-13T15:18:19.jpg,1.0
15,2017-03-04T10:11:38.jpg,1.0
15,2017-04-03T16:12:24.jpg,1.0
15,2017-03-21T08:24:02.jpg,1.0
15,2017-04-12T10:45:03.jpg,1.0
15,2017-04-18T01:21:26.jpg,1.0
15,2017-03-20T17:14:58.jpg,1.0
15,2017-03-10T17:48:46.jpg,1.0
15,2017-04-01T01:14:46.jpg,1.0
15,2017-03-20T13:48:16.jpg,1.0
15,2017-04-04T18:13:03.jpg,1.0
15,2017-04-07T18:38:01.jpg,1.0
15,2017-03-01T23:10:00.jpg,1.0
15,2017-03-16T17:55:23.jpg,1.0
15,2017-03-25T09:42:13.jpg,1.0
15,2017-04-13T12:30:24.jpg,1.0
15,2017-04-03T14:24:56.jpg,1.0
15,2017-04-12T21:02:30.jpg,1.0
15,2017-03-15T16:25:55.jpg,1.0
15,2017-03-04T23:51:17.jpg,1.0
15,2017-03-14T17:25:54.jpg,1.0
15,2017-03-02T02:15:21.jpg,1.0
15,2017-04-04T17:56:09.jpg,1.0
15,2017-03-16T17:46:32.jpg,1.0
15,2017-03-24T00:34:42.jpg,1.0
15,2017-03-16T17:40:46.jpg,1.0
15,2017-03-15T17:17:07.jpg,1.0
15,2017-03-17T14:56:46.jpg,1.0
15,2017-03-15T18:07:32.jpg,1.0
15,2017-03-20T17:25:14.jpg,1.0
15,2017-04-08T15:55:27.jpg,1.0
15,2017-04-06T18:23:52.jpg,1.0
15,2017-04-03T16:01:04.jpg,1.0
15,2017-04-08T18:38:11.jpg,1.0
15,2017-03-15T17:50:06.jpg,1.0
15,2017-03-30T14:05:07.jpg,1.0
15,2017-03-30T15:14:36.jpg,1.0
15,2017-03-02T14:58:35.jpg,1.0
15,2017-03-24T09:28:30.jpg,1.0
15,2017-04-15T07:39:40.jpg,1.0
15,2017-04-10T14:09:04.jpg,1.0
15,2017-03-27T17:41:09.jpg,1.0
15,2017-03-19T18:02:55.jpg,1.0
15,2017-04-15T08:39:57.jpg,1.0
15,2017-04-15T07:45:52.jpg,1.0
15,2017-04-06T18:03:51.jpg,1.0
15,2017-04-02T02:09:41.jpg,1.0
15,2017-03-22T16:23:00.jpg,1.0
15,2017-03-17T18:11:41.jpg,1.0
15,2017-03-02T13:55:46.jpg,1.0
15,2017-03-13T17:41:13.jpg,1.0
15,2017-03-27T16:04:14.jpg,1.0
15,2017-03-16T17:21:28.jpg,1.0
15,2017-03-15T17:34:09.jpg,1.0
15,2017-04-08T16:07:28.jpg,1.0
15,2017-03-24T17:10:48.jpg,1.0
15,2017-03-16T14:10:48.jpg,1.0
15,2017-03-17T15:57:43.jpg,1.0
15,2017-04-19T09:47:14.jpg,1.0
15,2017-03-14T18:00:34.jpg,1.0
15,2017-04-19T09:29:35.jpg,1.0
15,2017-04-17T23:20:28.jpg,1.0
15,2017-03-14T17:53:32.jpg,1.0
15,2017-03-20T17:45:10.jpg,1.0
15,2017-03-15T11:20:27.jpg,1.0
15,2017-04-19T06:33:17.jpg,1.0
15,2017-04-09T18:38:35.jpg,1.0
15,2017-03-17T10:16:46.jpg,1.0
15,2017-04-19T03:59:15.jpg,0.0
15,2017-04-08T14:18:26.jpg,1.0
15,2017-04-11T15:16:04.jpg,1.0
15,2017-04-05T18:23:49.jpg,1.0
15,2017-03-29T23:24:20.jpg,1.0
15,2017-04-06T17:30:48.jpg,1.0
15,2017-03-05T13:03:25.jpg,1.0
15,2017-03-15T17:01:40.jpg,1.0
15,2017-04-19T23:04:38.jpg,1.0
15,2017-03-13T17:47:11.jpg,1.0
15,2017-03-25T09:15:39.jpg,1.0
15,2017-03-27T16:24:02.jpg,1.0
15,2017-04-10T17:11:52.jpg,1.0
15,2017-03-13T15:31:34.jpg,1.0
15,2017-03-25T09:54:17.jpg,1.0
15,2017-04-18T18:19:06.jpg,1.0
15,2017-04-16T17:39:07.jpg,1.0
15,2017-03-28T15:25:38.jpg,1.0
15,2017-03-17T16:35:18.jpg,1.0
15,2017-04-01T01:09:57.jpg,1.0
15,2017-03-18T01:20:11.jpg,1.0
15,2017-03-13T17:51:20.jpg,1.0
15,2017-02-27T16:05:52.jpg,1.0
15,2017-03-13T17:08:12.jpg,1.0
15,2017-04-20T10:52:49.jpg,1.0
15,2017-03-13T17:15:14.jpg,1.0
15,2017-04-11T18:14:32.jpg,1.0
15,2017-03-10T17:50:30.jpg,1.0
15,2017-03-30T18:05:21.jpg,1.0
15,2017-03-14T18:00:11.jpg,1.0
15,2017-03-17T08:12:51.jpg,1.0
15,2017-04-03T20:50:14.jpg,1.0
15,2017-03-27T15:31:45.jpg,1.0
15,2017-04-02T01:11:50.jpg,1.0
15,2017-04-08T13:52:16.jpg,1.0
15,2017-04-06T14:44:14.jpg,1.0
15,2017-03-10T09:58:22.jpg,1.0
15,2017-04-15T07:40:39.jpg,1.0
15,2017-04-10T15:42:40.jpg,1.0
15,2017-03-27T18:41:32.jpg,1.0
15,2017-04-07T12:41:15.jpg,1.0
15,2017-03-10T16:34:00.jpg,1.0
15,2017-03-16T17:37:36.jpg,1.0
15,2017-03-13T17:47:30.jpg,1.0
15,2017-03-23T15:49:02.jpg,1.0
15,2017-03-05T13:03:29.jpg,1.0
15,2017-03-20T17:07:41.jpg,1.0
15,2017-03-13T14:50:50.jpg,1.0
15,2017-03-24T22:16:53.jpg,1.0
15,2017-03-19T18:05:16.jpg,1.0
15,2017-03-27T18:13:36.jpg,1.0
