class,top_left_x,top_left_y,w,h,img_size_x,img_size_y,name,date,takes,path
feuille,1577,299,155,127,1920,1080,2017-04-05T14:21:40.jpg,2017-04-05 14:21:40,4244,camera_11_unnested/2017-04-05T14:21:40.jpg
feuille,1647,384,127,132,1920,1080,2017-04-05T14:21:40.jpg,2017-04-05 14:21:40,4244,camera_11_unnested/2017-04-05T14:21:40.jpg
feuille,1762,336,79,107,1920,1080,2017-04-05T14:21:40.jpg,2017-04-05 14:21:40,4244,camera_11_unnested/2017-04-05T14:21:40.jpg
feuille,1672,530,73,76,1920,1080,2017-04-05T14:21:41.jpg,2017-04-05 14:21:41,4244,camera_11_unnested/2017-04-05T14:21:41.jpg
feuille,1022,263,127,73,1920,1080,2017-04-05T14:22:53.jpg,2017-04-05 14:22:53,4246,camera_11_unnested/2017-04-05T14:22:53.jpg
insect,510,204,20,25,1920,1080,2017-04-05T19:48:34.jpg,2017-04-05 19:48:34,4418,camera_11_unnested/2017-04-05T19:48:34.jpg
insect,507,204,31,34,1920,1080,2017-04-05T19:48:35.jpg,2017-04-05 19:48:35,4418,camera_11_unnested/2017-04-05T19:48:35.jpg
insect,498,198,45,51,1920,1080,2017-04-05T19:48:36.jpg,2017-04-05 19:48:36,4418,camera_11_unnested/2017-04-05T19:48:36.jpg
insect,510,198,23,34,1920,1080,2017-04-05T19:48:37.jpg,2017-04-05 19:48:37,4418,camera_11_unnested/2017-04-05T19:48:37.jpg
insect,507,201,31,42,1920,1080,2017-04-05T19:48:38.jpg,2017-04-05 19:48:38,4418,camera_11_unnested/2017-04-05T19:48:38.jpg
insect,498,190,31,39,1920,1080,2017-04-05T19:48:39.jpg,2017-04-05 19:48:39,4418,camera_11_unnested/2017-04-05T19:48:39.jpg
insect,504,201,37,34,1920,1080,2017-04-05T19:48:40.jpg,2017-04-05 19:48:40,4418,camera_11_unnested/2017-04-05T19:48:40.jpg
insect,501,195,25,37,1920,1080,2017-04-05T19:48:41.jpg,2017-04-05 19:48:41,4418,camera_11_unnested/2017-04-05T19:48:41.jpg
insect,495,195,45,42,1920,1080,2017-04-05T19:50:48.jpg,2017-04-05 19:50:48,4419,camera_11_unnested/2017-04-05T19:50:48.jpg
insect,498,195,37,53,1920,1080,2017-04-05T19:50:49.jpg,2017-04-05 19:50:49,4419,camera_11_unnested/2017-04-05T19:50:49.jpg
insect,504,201,34,42,1920,1080,2017-04-05T19:50:50.jpg,2017-04-05 19:50:50,4419,camera_11_unnested/2017-04-05T19:50:50.jpg
insect,501,195,34,39,1920,1080,2017-04-05T19:50:51.jpg,2017-04-05 19:50:51,4419,camera_11_unnested/2017-04-05T19:50:51.jpg
insect,507,198,39,39,1920,1080,2017-04-05T19:50:52.jpg,2017-04-05 19:50:52,4419,camera_11_unnested/2017-04-05T19:50:52.jpg
triton,1174,478,113,222,1920,1080,2017-03-11T20:48:43.jpg,2017-03-11 20:48:43,3988,camera_04_unnested/2017-03-11T20:48:43.jpg
triton,1171,458,93,236,1920,1080,2017-03-11T20:48:44.jpg,2017-03-11 20:48:44,3988,camera_04_unnested/2017-03-11T20:48:44.jpg
triton,1185,430,79,211,1920,1080,2017-03-11T20:48:45.jpg,2017-03-11 20:48:45,3988,camera_04_unnested/2017-03-11T20:48:45.jpg
triton,1174,402,90,248,1920,1080,2017-03-11T20:48:46.jpg,2017-03-11 20:48:46,3988,camera_04_unnested/2017-03-11T20:48:46.jpg
triton,1174,391,82,222,1920,1080,2017-03-11T20:48:47.jpg,2017-03-11 20:48:47,3988,camera_04_unnested/2017-03-11T20:48:47.jpg
triton,1177,365,82,231,1920,1080,2017-03-11T20:48:48.jpg,2017-03-11 20:48:48,3988,camera_04_unnested/2017-03-11T20:48:48.jpg
triton,1151,354,84,208,1920,1080,2017-03-11T20:48:49.jpg,2017-03-11 20:48:49,3988,camera_04_unnested/2017-03-11T20:48:49.jpg
triton,1157,334,65,197,1920,1080,2017-03-11T20:48:50.jpg,2017-03-11 20:48:50,3988,camera_04_unnested/2017-03-11T20:48:50.jpg
triton,1163,309,48,194,1920,1080,2017-03-11T20:48:51.jpg,2017-03-11 20:48:51,3988,camera_04_unnested/2017-03-11T20:48:51.jpg
triton,1143,312,82,189,1920,1080,2017-03-11T20:48:52.jpg,2017-03-11 20:48:52,3988,camera_04_unnested/2017-03-11T20:48:52.jpg
triton,659,320,101,158,1920,1080,2017-03-11T20:52:38.jpg,2017-03-11 20:52:38,3989,camera_04_unnested/2017-03-11T20:52:38.jpg
triton,642,315,132,166,1920,1080,2017-03-11T20:52:39.jpg,2017-03-11 20:52:39,3989,camera_04_unnested/2017-03-11T20:52:39.jpg
triton,650,323,87,146,1920,1080,2017-03-11T20:52:40.jpg,2017-03-11 20:52:40,3989,camera_04_unnested/2017-03-11T20:52:40.jpg
triton,633,332,149,163,1920,1080,2017-03-11T20:52:41.jpg,2017-03-11 20:52:41,3989,camera_04_unnested/2017-03-11T20:52:41.jpg
triton,633,315,132,186,1920,1080,2017-03-11T20:52:42.jpg,2017-03-11 20:52:42,3989,camera_04_unnested/2017-03-11T20:52:42.jpg
triton,622,312,158,177,1920,1080,2017-03-11T20:52:43.jpg,2017-03-11 20:52:43,3989,camera_04_unnested/2017-03-11T20:52:43.jpg
triton,642,315,121,169,1920,1080,2017-03-11T20:52:44.jpg,2017-03-11 20:52:44,3989,camera_04_unnested/2017-03-11T20:52:44.jpg
triton,633,343,107,194,1920,1080,2017-03-11T20:52:49.jpg,2017-03-11 20:52:49,3990,camera_04_unnested/2017-03-11T20:52:49.jpg
triton,614,374,135,166,1920,1080,2017-03-11T20:52:50.jpg,2017-03-11 20:52:50,3990,camera_04_unnested/2017-03-11T20:52:50.jpg
triton,617,374,130,183,1920,1080,2017-03-11T20:52:51.jpg,2017-03-11 20:52:51,3990,camera_04_unnested/2017-03-11T20:52:51.jpg
triton,622,388,99,200,1920,1080,2017-03-11T20:52:52.jpg,2017-03-11 20:52:52,3990,camera_04_unnested/2017-03-11T20:52:52.jpg
triton,619,413,90,197,1920,1080,2017-03-11T20:52:53.jpg,2017-03-11 20:52:53,3990,camera_04_unnested/2017-03-11T20:52:53.jpg
triton,622,422,73,191,1920,1080,2017-03-11T20:52:54.jpg,2017-03-11 20:52:54,3990,camera_04_unnested/2017-03-11T20:52:54.jpg
triton,614,441,96,186,1920,1080,2017-03-11T20:52:55.jpg,2017-03-11 20:52:55,3990,camera_04_unnested/2017-03-11T20:52:55.jpg
insect,860,467,14,26,1920,1080,2017-04-01T02:07:53.jpg,2017-04-01 02:07:53,4586,camera_15_unnested/2017-04-01T02:07:53.jpg
insect,853,538,20,22,1920,1080,2017-04-01T02:07:54.jpg,2017-04-01 02:07:54,4586,camera_15_unnested/2017-04-01T02:07:54.jpg
insect,842,607,18,33,1920,1080,2017-04-01T02:07:55.jpg,2017-04-01 02:07:55,4586,camera_15_unnested/2017-04-01T02:07:55.jpg
insect,848,643,24,37,1920,1080,2017-04-01T02:07:56.jpg,2017-04-01 02:07:56,4586,camera_15_unnested/2017-04-01T02:07:56.jpg
insect,862,697,24,31,1920,1080,2017-04-01T02:07:57.jpg,2017-04-01 02:07:57,4586,camera_15_unnested/2017-04-01T02:07:57.jpg
insect,1586,361,19,21,1920,1080,2017-04-01T02:23:13.jpg,2017-04-01 02:23:13,4587,camera_15_unnested/2017-04-01T02:23:13.jpg
insect,1571,320,26,28,1920,1080,2017-04-01T02:23:14.jpg,2017-04-01 02:23:14,4587,camera_15_unnested/2017-04-01T02:23:14.jpg
insect,1581,319,16,27,1920,1080,2017-04-01T02:23:15.jpg,2017-04-01 02:23:15,4587,camera_15_unnested/2017-04-01T02:23:15.jpg
insect,1580,307,20,18,1920,1080,2017-04-01T02:23:16.jpg,2017-04-01 02:23:16,4587,camera_15_unnested/2017-04-01T02:23:16.jpg
insect,1593,294,34,20,1920,1080,2017-04-01T02:23:17.jpg,2017-04-01 02:23:17,4587,camera_15_unnested/2017-04-01T02:23:17.jpg
souris,874,203,230,196,1920,1080,2017-04-01T02:24:27.jpg,2017-04-01 02:24:27,4588,camera_15_unnested/2017-04-01T02:24:27.jpg
souris,567,0,116,157,1920,1080,2017-04-01T02:24:28.jpg,2017-04-01 02:24:28,4588,camera_15_unnested/2017-04-01T02:24:28.jpg
souris,1753,398,139,187,1920,1080,2017-04-01T02:30:18.jpg,2017-04-01 02:30:18,4589,camera_15_unnested/2017-04-01T02:30:18.jpg
souris,1750,373,159,162,1920,1080,2017-04-01T02:30:19.jpg,2017-04-01 02:30:19,4589,camera_15_unnested/2017-04-01T02:30:19.jpg
souris,1750,370,125,182,1920,1080,2017-04-01T02:30:20.jpg,2017-04-01 02:30:20,4589,camera_15_unnested/2017-04-01T02:30:20.jpg
souris,1807,432,113,241,1920,1080,2017-04-01T02:30:21.jpg,2017-04-01 02:30:21,4589,camera_15_unnested/2017-04-01T02:30:21.jpg
souris,1585,739,136,201,1920,1080,2017-04-01T02:30:22.jpg,2017-04-01 02:30:22,4589,camera_15_unnested/2017-04-01T02:30:22.jpg
insect,441,628,23,21,1920,1080,2017-04-01T02:30:24.jpg,2017-04-01 02:30:24,4589,camera_15_unnested/2017-04-01T02:30:24.jpg
insect,406,620,40,23,1920,1080,2017-04-01T02:30:25.jpg,2017-04-01 02:30:25,4589,camera_15_unnested/2017-04-01T02:30:25.jpg
souris,247,234,164,102,1920,1080,2017-04-01T02:30:46.jpg,2017-04-01 02:30:46,4590,camera_15_unnested/2017-04-01T02:30:46.jpg
souris,216,234,204,85,1920,1080,2017-04-01T02:30:47.jpg,2017-04-01 02:30:47,4590,camera_15_unnested/2017-04-01T02:30:47.jpg
souris,170,234,213,147,1920,1080,2017-04-01T02:30:48.jpg,2017-04-01 02:30:48,4590,camera_15_unnested/2017-04-01T02:30:48.jpg
souris,139,517,102,298,1920,1080,2017-04-01T02:30:49.jpg,2017-04-01 02:30:49,4590,camera_15_unnested/2017-04-01T02:30:49.jpg
insect,1850,476,11,20,1920,1080,2017-04-01T02:46:56.jpg,2017-04-01 02:46:56,4591,camera_15_unnested/2017-04-01T02:46:56.jpg
insect,1856,528,21,31,1920,1080,2017-04-01T02:46:57.jpg,2017-04-01 02:46:57,4591,camera_15_unnested/2017-04-01T02:46:57.jpg
insect,1877,579,17,30,1920,1080,2017-04-01T02:46:58.jpg,2017-04-01 02:46:58,4591,camera_15_unnested/2017-04-01T02:46:58.jpg
insect,1868,598,32,22,1920,1080,2017-04-01T02:46:59.jpg,2017-04-01 02:46:59,4591,camera_15_unnested/2017-04-01T02:46:59.jpg
insect,1886,613,20,22,1920,1080,2017-04-01T02:47:00.jpg,2017-04-01 02:47:00,4591,camera_15_unnested/2017-04-01T02:47:00.jpg
triton,1475,261,130,135,1920,1080,2017-03-14T03:21:08.jpg,2017-03-14 03:21:08,298,camera_05_unnested/2017-03-14T03:21:08.jpg
triton,1484,273,130,132,1920,1080,2017-03-14T03:21:09.jpg,2017-03-14 03:21:09,298,camera_05_unnested/2017-03-14T03:21:09.jpg
triton,1512,301,101,118,1920,1080,2017-03-14T03:21:10.jpg,2017-03-14 03:21:10,298,camera_05_unnested/2017-03-14T03:21:10.jpg
triton,1498,298,130,141,1920,1080,2017-03-14T03:21:11.jpg,2017-03-14 03:21:11,298,camera_05_unnested/2017-03-14T03:21:11.jpg
triton,1515,306,121,152,1920,1080,2017-03-14T03:21:12.jpg,2017-03-14 03:21:12,298,camera_05_unnested/2017-03-14T03:21:12.jpg
triton,1531,320,127,172,1920,1080,2017-03-14T03:21:13.jpg,2017-03-14 03:21:13,298,camera_05_unnested/2017-03-14T03:21:13.jpg
triton,1543,340,124,166,1920,1080,2017-03-14T03:21:14.jpg,2017-03-14 03:21:14,298,camera_05_unnested/2017-03-14T03:21:14.jpg
triton,1560,351,115,194,1920,1080,2017-03-14T03:21:15.jpg,2017-03-14 03:21:15,298,camera_05_unnested/2017-03-14T03:21:15.jpg
triton,1577,385,115,177,1920,1080,2017-03-14T03:21:16.jpg,2017-03-14 03:21:16,298,camera_05_unnested/2017-03-14T03:21:16.jpg
triton,1574,410,132,180,1920,1080,2017-03-14T03:21:17.jpg,2017-03-14 03:21:17,298,camera_05_unnested/2017-03-14T03:21:17.jpg
triton,1596,427,121,194,1920,1080,2017-03-14T03:21:18.jpg,2017-03-14 03:21:18,298,camera_05_unnested/2017-03-14T03:21:18.jpg
triton,1616,441,115,242,1920,1080,2017-03-14T03:21:19.jpg,2017-03-14 03:21:19,298,camera_05_unnested/2017-03-14T03:21:19.jpg
triton,1627,481,118,175,1920,1080,2017-03-14T03:21:20.jpg,2017-03-14 03:21:20,298,camera_05_unnested/2017-03-14T03:21:20.jpg
insect,695,432,37,28,1920,1080,2017-04-13T13:18:02.jpg,2017-04-13 13:18:02,5824,camera_11_unnested/2017-04-13T13:18:02.jpg
insect,709,468,20,17,1920,1080,2017-04-13T13:18:03.jpg,2017-04-13 13:18:03,5824,camera_11_unnested/2017-04-13T13:18:03.jpg
insect,709,485,25,11,1920,1080,2017-04-13T13:18:04.jpg,2017-04-13 13:18:04,5824,camera_11_unnested/2017-04-13T13:18:04.jpg
insect,712,516,14,14,1920,1080,2017-04-13T13:18:05.jpg,2017-04-13 13:18:05,5824,camera_11_unnested/2017-04-13T13:18:05.jpg
insect,707,547,25,3,1920,1080,2017-04-13T13:18:06.jpg,2017-04-13 13:18:06,5824,camera_11_unnested/2017-04-13T13:18:06.jpg
insect,971,456,16,15,1920,1080,2017-04-15T05:14:02.jpg,2017-04-15 05:14:02,6045,camera_11_unnested/2017-04-15T05:14:02.jpg
insect,978,459,16,16,1920,1080,2017-04-15T05:14:03.jpg,2017-04-15 05:14:03,6045,camera_11_unnested/2017-04-15T05:14:03.jpg
insect,979,462,18,19,1920,1080,2017-04-15T05:14:04.jpg,2017-04-15 05:14:04,6045,camera_11_unnested/2017-04-15T05:14:04.jpg
insect,970,461,21,17,1920,1080,2017-04-15T05:14:05.jpg,2017-04-15 05:14:05,6045,camera_11_unnested/2017-04-15T05:14:05.jpg
insect,962,464,22,15,1920,1080,2017-04-15T05:14:06.jpg,2017-04-15 05:14:06,6045,camera_11_unnested/2017-04-15T05:14:06.jpg
insect,857,407,18,12,1920,1080,2017-04-15T05:15:03.jpg,2017-04-15 05:15:03,6046,camera_11_unnested/2017-04-15T05:15:03.jpg
insect,834,360,19,20,1920,1080,2017-04-15T05:15:04.jpg,2017-04-15 05:15:04,6046,camera_11_unnested/2017-04-15T05:15:04.jpg
insect,805,308,26,18,1920,1080,2017-04-15T05:15:05.jpg,2017-04-15 05:15:05,6046,camera_11_unnested/2017-04-15T05:15:05.jpg
insect,793,277,22,23,1920,1080,2017-04-15T05:15:06.jpg,2017-04-15 05:15:06,6046,camera_11_unnested/2017-04-15T05:15:06.jpg
insect,764,248,21,18,1920,1080,2017-04-15T05:15:07.jpg,2017-04-15 05:15:07,6046,camera_11_unnested/2017-04-15T05:15:07.jpg
triton,1230,323,110,183,1920,1080,2017-03-14T03:20:10.jpg,2017-03-14 03:20:10,297,camera_05_unnested/2017-03-14T03:20:10.jpg
triton,1233,323,107,169,1920,1080,2017-03-14T03:20:11.jpg,2017-03-14 03:20:11,297,camera_05_unnested/2017-03-14T03:20:11.jpg
triton,1239,320,101,160,1920,1080,2017-03-14T03:20:12.jpg,2017-03-14 03:20:12,297,camera_05_unnested/2017-03-14T03:20:12.jpg
triton,1250,320,87,172,1920,1080,2017-03-14T03:20:13.jpg,2017-03-14 03:20:13,297,camera_05_unnested/2017-03-14T03:20:13.jpg
triton,1239,318,104,172,1920,1080,2017-03-14T03:20:14.jpg,2017-03-14 03:20:14,297,camera_05_unnested/2017-03-14T03:20:14.jpg
triton,1250,284,113,149,1920,1080,2017-03-14T03:20:16.jpg,2017-03-14 03:20:16,297,camera_05_unnested/2017-03-14T03:20:16.jpg
triton,1239,267,132,158,1920,1080,2017-03-14T03:20:17.jpg,2017-03-14 03:20:17,297,camera_05_unnested/2017-03-14T03:20:17.jpg
triton,1258,258,118,158,1920,1080,2017-03-14T03:20:18.jpg,2017-03-14 03:20:18,297,camera_05_unnested/2017-03-14T03:20:18.jpg
triton,1281,264,96,132,1920,1080,2017-03-14T03:20:19.jpg,2017-03-14 03:20:19,297,camera_05_unnested/2017-03-14T03:20:19.jpg
triton,1264,264,130,146,1920,1080,2017-03-14T03:20:20.jpg,2017-03-14 03:20:20,297,camera_05_unnested/2017-03-14T03:20:20.jpg
triton,1253,261,138,152,1920,1080,2017-03-14T03:20:21.jpg,2017-03-14 03:20:21,297,camera_05_unnested/2017-03-14T03:20:21.jpg
grenouille,1211,377,220,296,1920,1080,2017-03-10T02:19:58.jpg,2017-03-10 02:19:58,474,camera_06_unnested/2017-03-10T02:19:58.jpg
grenouille,1278,326,191,262,1920,1080,2017-03-10T02:19:59.jpg,2017-03-10 02:19:59,474,camera_06_unnested/2017-03-10T02:19:59.jpg
insect,1833,476,17,12,1920,1080,2017-04-05T01:04:21.jpg,2017-04-05 01:04:21,4154,camera_11_unnested/2017-04-05T01:04:21.jpg
feuille,1253,356,80,146,1920,1080,2017-04-05T01:04:21.jpg,2017-04-05 01:04:21,4154,camera_11_unnested/2017-04-05T01:04:21.jpg
feuille,797,422,50,76,1920,1080,2017-04-05T01:04:21.jpg,2017-04-05 01:04:21,4154,camera_11_unnested/2017-04-05T01:04:21.jpg
feuille,1035,293,79,51,1920,1080,2017-04-05T01:04:21.jpg,2017-04-05 01:04:21,4154,camera_11_unnested/2017-04-05T01:04:21.jpg
feuille,1670,424,91,74,1920,1080,2017-04-05T01:04:21.jpg,2017-04-05 01:04:21,4154,camera_11_unnested/2017-04-05T01:04:21.jpg
insect,1815,453,24,20,1920,1080,2017-04-05T01:04:22.jpg,2017-04-05 01:04:22,4154,camera_11_unnested/2017-04-05T01:04:22.jpg
feuille,1258,354,73,148,1920,1080,2017-04-05T01:04:22.jpg,2017-04-05 01:04:22,4154,camera_11_unnested/2017-04-05T01:04:22.jpg
feuille,798,420,49,79,1920,1080,2017-04-05T01:04:22.jpg,2017-04-05 01:04:22,4154,camera_11_unnested/2017-04-05T01:04:22.jpg
feuille,1031,292,84,48,1920,1080,2017-04-05T01:04:22.jpg,2017-04-05 01:04:22,4154,camera_11_unnested/2017-04-05T01:04:22.jpg
feuille,1673,418,77,79,1920,1080,2017-04-05T01:04:22.jpg,2017-04-05 01:04:22,4154,camera_11_unnested/2017-04-05T01:04:22.jpg
insect,1817,424,13,26,1920,1080,2017-04-05T01:04:23.jpg,2017-04-05 01:04:23,4154,camera_11_unnested/2017-04-05T01:04:23.jpg
feuille,1255,353,79,148,1920,1080,2017-04-05T01:04:23.jpg,2017-04-05 01:04:23,4154,camera_11_unnested/2017-04-05T01:04:23.jpg
feuille,800,423,49,76,1920,1080,2017-04-05T01:04:23.jpg,2017-04-05 01:04:23,4154,camera_11_unnested/2017-04-05T01:04:23.jpg
feuille,1023,293,90,47,1920,1080,2017-04-05T01:04:23.jpg,2017-04-05 01:04:23,4154,camera_11_unnested/2017-04-05T01:04:23.jpg
feuille,1682,421,71,71,1920,1080,2017-04-05T01:04:23.jpg,2017-04-05 01:04:23,4154,camera_11_unnested/2017-04-05T01:04:23.jpg
insect,1814,402,16,18,1920,1080,2017-04-05T01:04:24.jpg,2017-04-05 01:04:24,4154,camera_11_unnested/2017-04-05T01:04:24.jpg
feuille,1673,414,81,80,1920,1080,2017-04-05T01:04:24.jpg,2017-04-05 01:04:24,4154,camera_11_unnested/2017-04-05T01:04:24.jpg
feuille,1257,361,71,140,1920,1080,2017-04-05T01:04:24.jpg,2017-04-05 01:04:24,4154,camera_11_unnested/2017-04-05T01:04:24.jpg
feuille,793,422,55,75,1920,1080,2017-04-05T01:04:24.jpg,2017-04-05 01:04:24,4154,camera_11_unnested/2017-04-05T01:04:24.jpg
feuille,1026,288,91,53,1920,1080,2017-04-05T01:04:24.jpg,2017-04-05 01:04:24,4154,camera_11_unnested/2017-04-05T01:04:24.jpg
feuille,788,424,68,71,1920,1080,2017-04-05T01:04:25.jpg,2017-04-05 01:04:25,4154,camera_11_unnested/2017-04-05T01:04:25.jpg
feuille,1259,358,79,142,1920,1080,2017-04-05T01:04:25.jpg,2017-04-05 01:04:25,4154,camera_11_unnested/2017-04-05T01:04:25.jpg
feuille,1665,424,96,77,1920,1080,2017-04-05T01:04:25.jpg,2017-04-05 01:04:25,4154,camera_11_unnested/2017-04-05T01:04:25.jpg
feuille,1027,290,91,51,1920,1080,2017-04-05T01:04:25.jpg,2017-04-05 01:04:25,4154,camera_11_unnested/2017-04-05T01:04:25.jpg
insect,1808,399,21,18,1920,1080,2017-04-05T01:04:25.jpg,2017-04-05 01:04:25,4154,camera_11_unnested/2017-04-05T01:04:25.jpg
feuille,797,427,62,77,1920,1080,2017-04-05T01:04:26.jpg,2017-04-05 01:04:26,4154,camera_11_unnested/2017-04-05T01:04:26.jpg
feuille,1255,356,84,150,1920,1080,2017-04-05T01:04:26.jpg,2017-04-05 01:04:26,4154,camera_11_unnested/2017-04-05T01:04:26.jpg
feuille,1668,417,84,75,1920,1080,2017-04-05T01:04:26.jpg,2017-04-05 01:04:26,4154,camera_11_unnested/2017-04-05T01:04:26.jpg
feuille,1018,287,98,55,1920,1080,2017-04-05T01:04:26.jpg,2017-04-05 01:04:26,4154,camera_11_unnested/2017-04-05T01:04:26.jpg
insect,1801,414,15,15,1920,1080,2017-04-05T01:04:26.jpg,2017-04-05 01:04:26,4154,camera_11_unnested/2017-04-05T01:04:26.jpg
triton,659,461,68,169,1920,1080,2017-03-15T23:05:51.jpg,2017-03-15 23:05:51,1357,camera_06_unnested/2017-03-15T23:05:51.jpg
triton,642,419,96,189,1920,1080,2017-03-15T23:05:52.jpg,2017-03-15 23:05:52,1357,camera_06_unnested/2017-03-15T23:05:52.jpg
triton,645,416,101,217,1920,1080,2017-03-15T23:05:53.jpg,2017-03-15 23:05:53,1357,camera_06_unnested/2017-03-15T23:05:53.jpg
triton,653,425,70,200,1920,1080,2017-03-15T23:05:54.jpg,2017-03-15 23:05:54,1357,camera_06_unnested/2017-03-15T23:05:54.jpg
triton,662,410,53,197,1920,1080,2017-03-15T23:05:55.jpg,2017-03-15 23:05:55,1357,camera_06_unnested/2017-03-15T23:05:55.jpg
triton,659,396,70,206,1920,1080,2017-03-15T23:05:56.jpg,2017-03-15 23:05:56,1357,camera_06_unnested/2017-03-15T23:05:56.jpg
triton,650,391,76,175,1920,1080,2017-03-15T23:05:57.jpg,2017-03-15 23:05:57,1357,camera_06_unnested/2017-03-15T23:05:57.jpg
triton,636,382,110,197,1920,1080,2017-03-15T23:05:58.jpg,2017-03-15 23:05:58,1357,camera_06_unnested/2017-03-15T23:05:58.jpg
triton,645,385,93,211,1920,1080,2017-03-15T23:05:59.jpg,2017-03-15 23:05:59,1357,camera_06_unnested/2017-03-15T23:05:59.jpg
feuille,825,408,101,132,1920,1080,2017-04-06T18:00:31.jpg,2017-04-06 18:00:31,4779,camera_11_unnested/2017-04-06T18:00:31.jpg
feuille,904,565,107,93,1920,1080,2017-04-06T18:00:31.jpg,2017-04-06 18:00:31,4779,camera_11_unnested/2017-04-06T18:00:31.jpg
feuille,422,264,87,62,1920,1080,2017-04-06T18:00:31.jpg,2017-04-06 18:00:31,4779,camera_11_unnested/2017-04-06T18:00:31.jpg
feuille,1751,568,101,82,1920,1080,2017-04-06T18:00:31.jpg,2017-04-06 18:00:31,4779,camera_11_unnested/2017-04-06T18:00:31.jpg
feuille,830,413,107,110,1920,1080,2017-04-06T18:00:32.jpg,2017-04-06 18:00:32,4779,camera_11_unnested/2017-04-06T18:00:32.jpg
feuille,428,264,79,59,1920,1080,2017-04-06T18:00:32.jpg,2017-04-06 18:00:32,4779,camera_11_unnested/2017-04-06T18:00:32.jpg
feuille,901,574,101,93,1920,1080,2017-04-06T18:00:32.jpg,2017-04-06 18:00:32,4779,camera_11_unnested/2017-04-06T18:00:32.jpg
feuille,1489,430,132,96,1920,1080,2017-04-06T18:00:32.jpg,2017-04-06 18:00:32,4779,camera_11_unnested/2017-04-06T18:00:32.jpg
feuille,830,410,96,113,1920,1080,2017-04-06T18:00:33.jpg,2017-04-06 18:00:33,4779,camera_11_unnested/2017-04-06T18:00:33.jpg
feuille,890,577,101,84,1920,1080,2017-04-06T18:00:33.jpg,2017-04-06 18:00:33,4779,camera_11_unnested/2017-04-06T18:00:33.jpg
feuille,425,256,84,76,1920,1080,2017-04-06T18:00:33.jpg,2017-04-06 18:00:33,4779,camera_11_unnested/2017-04-06T18:00:33.jpg
feuille,816,416,115,104,1920,1080,2017-04-06T18:00:34.jpg,2017-04-06 18:00:34,4779,camera_11_unnested/2017-04-06T18:00:34.jpg
feuille,909,563,90,104,1920,1080,2017-04-06T18:00:34.jpg,2017-04-06 18:00:34,4779,camera_11_unnested/2017-04-06T18:00:34.jpg
feuille,422,256,84,68,1920,1080,2017-04-06T18:00:34.jpg,2017-04-06 18:00:34,4779,camera_11_unnested/2017-04-06T18:00:34.jpg
feuille,830,413,99,107,1920,1080,2017-04-06T18:00:35.jpg,2017-04-06 18:00:35,4779,camera_11_unnested/2017-04-06T18:00:35.jpg
feuille,898,568,101,99,1920,1080,2017-04-06T18:00:35.jpg,2017-04-06 18:00:35,4779,camera_11_unnested/2017-04-06T18:00:35.jpg
feuille,419,264,93,65,1920,1080,2017-04-06T18:00:35.jpg,2017-04-06 18:00:35,4779,camera_11_unnested/2017-04-06T18:00:35.jpg
feuille,839,413,93,118,1920,1080,2017-04-06T18:00:36.jpg,2017-04-06 18:00:36,4779,camera_11_unnested/2017-04-06T18:00:36.jpg
feuille,907,577,84,96,1920,1080,2017-04-06T18:00:36.jpg,2017-04-06 18:00:36,4779,camera_11_unnested/2017-04-06T18:00:36.jpg
feuille,1484,413,113,104,1920,1080,2017-04-06T18:00:36.jpg,2017-04-06 18:00:36,4779,camera_11_unnested/2017-04-06T18:00:36.jpg
feuille,839,419,87,113,1920,1080,2017-04-06T18:00:37.jpg,2017-04-06 18:00:37,4779,camera_11_unnested/2017-04-06T18:00:37.jpg
feuille,909,571,82,87,1920,1080,2017-04-06T18:00:37.jpg,2017-04-06 18:00:37,4779,camera_11_unnested/2017-04-06T18:00:37.jpg
feuille,1484,427,130,96,1920,1080,2017-04-06T18:00:37.jpg,2017-04-06 18:00:37,4779,camera_11_unnested/2017-04-06T18:00:37.jpg
feuille,436,264,65,62,1920,1080,2017-04-06T18:00:37.jpg,2017-04-06 18:00:37,4779,camera_11_unnested/2017-04-06T18:00:37.jpg
feuille,830,405,104,118,1920,1080,2017-04-06T18:05:46.jpg,2017-04-06 18:05:46,4781,camera_11_unnested/2017-04-06T18:05:46.jpg
feuille,915,588,70,76,1920,1080,2017-04-06T18:05:46.jpg,2017-04-06 18:05:46,4781,camera_11_unnested/2017-04-06T18:05:46.jpg
feuille,419,264,84,59,1920,1080,2017-04-06T18:05:46.jpg,2017-04-06 18:05:46,4781,camera_11_unnested/2017-04-06T18:05:46.jpg
feuille,1492,422,118,104,1920,1080,2017-04-06T18:05:46.jpg,2017-04-06 18:05:46,4781,camera_11_unnested/2017-04-06T18:05:46.jpg
feuille,847,413,82,115,1920,1080,2017-04-06T18:05:47.jpg,2017-04-06 18:05:47,4781,camera_11_unnested/2017-04-06T18:05:47.jpg
feuille,912,582,93,93,1920,1080,2017-04-06T18:05:47.jpg,2017-04-06 18:05:47,4781,camera_11_unnested/2017-04-06T18:05:47.jpg
feuille,1498,427,124,101,1920,1080,2017-04-06T18:05:47.jpg,2017-04-06 18:05:47,4781,camera_11_unnested/2017-04-06T18:05:47.jpg
feuille,839,413,90,113,1920,1080,2017-04-06T18:05:48.jpg,2017-04-06 18:05:48,4781,camera_11_unnested/2017-04-06T18:05:48.jpg
